step,pregunta,respuesta,salida,esperado,tiempo
205,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En un enfoque tradicional de testing en el desarrollo de software se desarrolla todo el código y finalmente se hacen los tests para comprobar que todo funciona bien. Sin embargo, el TDD nos permite ir desarrollando el código a la vez que los tests. En vez de desarrollar todo el código y luego probarlo, vamos desarrollando el código en función de la etapa del ciclo en la que nos encontramos. Al principio implementamos muy poco código y hacemos que falle un test, después añadimos lo mínimo necesario para que este test pase, y finalmente añadimos extras al código para hacerlo más completo. Todo ello asegurandonos de que los tests siguen pasando.",<ACEPTABLE><turn|>,8.0,7.40072774887085
206,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Hay que seguir un orden según las fases del TDD, consiguiendo así un código bien estructurado y completo. También hay que implementar un número de tests que nos permita cubrir prácticamente todo nuestro código. Es muy importante comentar todo de forma que sea legible para otras personas. primero, tenemos que desarrollar muy poco código y hacer que un test falle. Después añadir lo mínimo necesario, de forma clara y ordenada.  Por último, refactorizar el código, hacerlo más completo, añadir validaciones extra y manejo de errores... También es fundamental separar bien el código y los tests, con una estructura clara y organizada.
Esto tiene un gran impacto en la calidad del software.",<ACEPTABLE><turn|>,7.0,7.390105962753296
207,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Es fundamental validar entradas en el contexto de TDD porque si no se hace los tests pueden dar errores que no podemos controlar ya que una entrada incorrecta es culpa del usuario. Es importante validar las entradas para que los tests pasen en verde y no den problemas. Por ejemplo no podemos permitir que en el campo de edad se introduzca una edad negativa.
También está muy relacionado con la robustez del software ya que evita errores por parte del usuario y no permite entradas inválidas o imposibles",<ACEPTABLE><turn|>,7.0,6.768603563308716
208,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD se basa en Red, Green y Refactor. Red se trata de crear tests que fallen; Green se trata de implementar tests con lo minimo necesario para que pasen; y Refactor se trata de mejorar el codigo de los tests. Es importante ya que con esto conseguimos que llevar un seguimiento medible de las fases de los tests mediante TDD.",<ACEPTABLE><turn|>,7.0,6.638963937759399
209,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En un enfoque tradicional de testing simplemente se trataría de aplicar tests fiables y con la intención de que estos pasasen las pruebas, mientras que en TDD este proceso se divide en tres fases, Red, Green y Refactor, de tal modo que mediante TDD estamos llevando a cabo un seguimiento de los tests en cada fase, en Red aplicamos tests que sepamos que van a fallar, mientras que en Green integramos tests con el codigo minimo para que estos pasen las pruebas, y en Refactor mejorariamos y ampliariamos el código para que no se conformase con lo minimo establecido en Green.",<ACEPTABLE><turn|>,5.0,7.396958112716675
210,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Una de las buenas prácticas en TDD se basa en aplicar pruebas unitarias al codigo, por ejemplo si cogiesemos y fuesemos aplicando pruebas a diferentes secciones del codigo estariamos aplicando pruebas unitarias. Esto tiene un gran impacto en la calidad de software ya que permite encontrar errores o bugs con mayor antelación, de tal modo que estaríamos mejorando la calidad del software ya que llevaríamos a cabo a lo largo del desarrollo de este pruebas por secciones de codigo. antes que aplicar estas pruebas al final de su desarrollo con el problema de que aparezcan errores o bugs y haya que solucionarlos cuando ya esta todo implementado.",<ACEPTABLE><turn|>,4.0,7.368397235870361
211,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"La validacion de entradas en TDD tiene mucha importancia debido a que de esta manera estariamos llevando a cabo un mayor control de codigo, esto a sus vez tambien tiene relacion con la robustez del software ya que estariamos incrementando la calidad de este.",<INSUFICIENTE><turn|>,4.0,6.754916191101074
212,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"Primero se desarrollan los test los cuales fallarán al no haber un código que los pueda pasar.

Seguido se escribe el código correspondiente a dichos test hasta que sea capaz de pasarlos todos.

Finalmente se limpia el código para que sea más fácil de comprender y esté optimizado.

 

Este ciclo es bastante importante ya que obliga al desarrollador a cumplir con todos los requerimientos de la aplicación y le facilita la escritura del codigo de una manera ordenada.",<ACEPTABLE><turn|>,10.0,6.727839231491089
213,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En el enfoque tradicional los test se construian tras terminar el código. Esto puede causar que ciertas funcionalidades se pasen por alto al crear los test en base al código ya escrito omitiendo el faltante además de que puede influir en el programador a crear test más sencillos y menos profundos.

 

Estos problemas no suceden tan frecuentemente en TDD con su planteamiento de crear los test primero para luego realizar un código que sea capaz de pasarlos omitiendo cualquier bias que pueda tener el programador",<ACEPTABLE><turn|>,9.0,6.792588710784912
214,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Desarrollar tests que cubran bien las funcionalidades de la aplicación, no hacer trampas para que el codigo pase los tests (devolver directamente lo que solicita el test sin realizar las operaciones necesarias), completar los test hasta tener una buena cobertura del código (en torno a un 80% aprox), limpiar y optimizar el código tras pasar los test.

Todo esto mejora considerablemente el entorno de pruebas y la limpieza del software",<ACEPTABLE><turn|>,8.0,6.731987953186035
215,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,Los test se pueden usar para comprobar que los programas no tengan un error fatal al recibir un valor de entrada erroneo que pueda causar un error fatal en el programa como intentar pasar un valor alfabético en una variable exclusivamente numérica mejorando la robusted del software,<ACEPTABLE><turn|>,6.0,6.572887897491455
216,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD es una forma de desarrollar software y para comprobar el funcionmiento de un codigo en la se basa en 3 partes, las cuales son red, green y refactor.

Red: hacer un test que falle 

Green: arreglar ese mismo test con lo minimo necesario para que salga verde y por tanto este bien hecho

Refactor: como su propio nombre indica, refactorizar el codigo del test anterior para que sea mas sencillo y simple pero que el resultado sea el mismo, verde.",<ACEPTABLE><turn|>,5.0,7.262704849243164
217,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"El enfoque tradicional se basa en escribir el codigo completo e ir comprobando si sale en verde o en rojo y ahi corregir si es necesario.

Por otro lado la metodologia TDD se base en desarrollar codigo en funcion de en que parte del ciclo te encuentres de forma ordenada y estructurada, siendo la primera fase, desarrollar el codigo de forma erronea en un principio, cambiar lo minimo necesario para que salga en verde y por ultimo la refactorización del codigo para que sea mas legible y facil de entender.

De esta forma, haces que quede mas ordenado a la hora de revisar el codigo y mas entendible y legible para una tercera persona que quiera comprobar el codigo.",<ACEPTABLE><turn|>,4.0,7.391877174377441
218,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Las buenas practicas desarrollando codigo mediante TDD hace que tu codigo y los test que vayas a desarrollar esten bien estructurados y faciles de modificar una vez terminados.

Alguna de estas buenas practicas son el buen uso del cicle TDD, es decir, que siempre que lo utilices sigas siempre el orden establecido, ademas de que una vez comenzado este ciclo, no debes cambiar a otros metodos tradicionales.",<INSUFICIENTE><turn|>,4.0,6.770240068435669
219,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Es muy importante validar las entradas ya que puede ocurrir que hayan entradas con errores como valores imposibles (en el contexto de el proyecto), valores nulos y parametros vacios por lo que puede generar inconsistencias en el codigo y esto puede afectar de forma dirtecta a su robustez.",<ACEPTABLE><turn|>,6.0,6.54932165145874
